"IDFIRMA";"IDFAMILIA";"IDARTICULO";"TARIFA";"PRECIO"
"09";"03";"20000084";3;14,00 €
"09";"03";"20000084";4;14,02 €
"09";"03";"20000084";5;14,50 €
"09";"03";"20000084";6;15,00 €
"09";"03";"20000084";7;15,50 €
"09";"03";"20000084";8;16,00 €
"09";"03";"20000084";9;16,50 €
"09";"03";"20000084";10;17,00 €
"09";"03";"20000084";11;17,50 €
"09";"03";"20000084";12;18,00 €
"09";"03";"20000085";1;13,00 €
"09";"03";"20000085";2;13,50 €
"09";"03";"20000085";3;14,00 €
"09";"03";"20000085";4;14,02 €
"09";"03";"20000085";5;14,50 €
"09";"03";"20000085";6;15,00 €
"09";"03";"20000085";7;15,50 €
"09";"03";"20000085";8;16,00 €
"09";"03";"20000085";9;16,50 €
"09";"03";"20000085";10;17,00 €
"09";"03";"20000085";11;17,50 €
"09";"03";"20000085";12;18,00 €
"09";"03";"20000086";1;13,00 €
"09";"03";"20000086";2;13,50 €
"09";"03";"20000086";3;14,00 €
"09";"03";"20000086";4;14,02 €
"09";"03";"20000086";5;14,50 €
"09";"03";"20000086";6;15,00 €
"09";"03";"20000086";7;15,50 €
"09";"03";"20000086";8;16,00 €
"09";"03";"20000086";9;16,50 €
"09";"03";"20000086";10;17,00 €
"09";"03";"20000086";11;17,50 €
"09";"03";"20000086";12;18,00 €
"09";"03";"20000087";1;13,00 €
"09";"03";"20000087";2;13,50 €
"09";"03";"20000087";3;14,00 €
"09";"03";"20000087";4;14,02 €
"09";"03";"20000087";5;14,50 €
"09";"03";"20000087";6;15,00 €
"09";"03";"20000087";7;15,50 €
"09";"03";"20000087";8;16,00 €
"09";"03";"20000087";9;16,50 €
"09";"03";"20000087";10;17,00 €
"09";"03";"20000087";11;17,50 €
"09";"03";"20000087";12;18,00 €
"09";"03";"20000088";1;13,00 €
"09";"03";"20000088";2;13,50 €
"09";"03";"20000088";3;14,00 €
"09";"03";"20000088";4;14,02 €
"09";"03";"20000088";5;14,50 €
"09";"03";"20000088";6;15,00 €
"09";"03";"20000088";7;15,50 €
"09";"03";"20000088";8;16,00 €
"09";"03";"20000088";9;16,50 €
"09";"03";"20000088";10;17,00 €
"09";"03";"20000088";11;17,50 €
"09";"03";"20000088";12;18,00 €
"09";"03";"20000089";1;13,00 €
"09";"03";"20000089";2;13,50 €
"09";"03";"20000089";3;14,00 €
"09";"03";"20000089";4;14,02 €
"09";"03";"20000089";5;14,50 €
"09";"03";"20000089";6;15,00 €
"09";"03";"20000089";7;15,50 €
"09";"03";"20000089";8;16,00 €
"09";"03";"20000089";9;16,50 €
"09";"03";"20000089";10;17,00 €
"09";"03";"20000089";11;17,50 €
"09";"03";"20000089";12;18,00 €
"09";"03";"20000090";1;13,00 €
"09";"03";"20000090";2;13,50 €
"09";"03";"20000090";3;14,00 €
"09";"03";"20000090";4;14,02 €
"09";"03";"20000090";5;14,50 €
"09";"03";"20000090";6;15,00 €
"09";"03";"20000090";7;15,50 €
"09";"03";"20000090";8;16,00 €
"09";"03";"20000090";9;16,50 €
"09";"03";"20000090";10;17,00 €
"09";"03";"20000090";11;17,50 €
"09";"03";"20000090";12;18,00 €
"09";"03";"20000091";1;13,00 €
"09";"03";"20000091";2;13,50 €
"09";"03";"20000091";3;14,00 €
"09";"03";"20000091";4;14,02 €
"09";"03";"20000091";5;14,50 €
"09";"03";"20000091";6;15,00 €
"09";"03";"20000091";7;15,50 €
"09";"03";"20000091";8;16,00 €
"09";"03";"20000091";9;16,50 €
"09";"03";"20000091";10;17,00 €
"09";"03";"20000091";11;17,50 €
"09";"03";"20000091";12;18,00 €
"09";"03";"20000092";1;13,00 €
"09";"03";"20000092";2;13,50 €
"09";"03";"20000092";3;14,00 €
"09";"03";"20000092";4;14,02 €
"09";"03";"20000092";5;14,50 €
"09";"03";"20000092";6;15,00 €
"09";"03";"20000092";7;15,50 €
"09";"03";"20000092";8;16,00 €
"09";"03";"20000092";9;16,50 €
"09";"03";"20000092";10;17,00 €
"09";"03";"20000092";11;17,50 €
"09";"03";"20000092";12;18,00 €
"09";"03";"20000093";1;13,00 €
"09";"03";"20000093";2;13,50 €
"09";"03";"20000093";3;14,00 €
"09";"03";"20000093";4;14,02 €
"09";"03";"20000093";5;14,50 €
"09";"03";"20000093";6;15,00 €
"09";"03";"20000093";7;15,50 €
"09";"03";"20000093";8;16,00 €
"09";"03";"20000093";9;16,50 €
"09";"03";"20000093";10;17,00 €
"09";"03";"20000093";11;17,50 €
"09";"03";"20000093";12;18,00 €
"09";"03";"20000094";1;13,00 €
"09";"03";"20000094";2;13,50 €
"09";"03";"20000094";3;14,00 €
"09";"03";"20000094";4;14,02 €
"09";"03";"20000094";5;14,50 €
"09";"03";"20000094";6;15,00 €
"09";"03";"20000094";7;15,50 €
"09";"03";"20000094";8;16,00 €
"09";"03";"20000094";9;16,50 €
"09";"03";"20000094";10;17,00 €
"09";"03";"20000094";11;17,50 €
"09";"03";"20000094";12;18,00 €
"09";"03";"20000096";1;13,00 €
"09";"03";"20000096";2;13,50 €
"09";"03";"20000096";3;14,00 €
"09";"03";"20000096";4;14,02 €
"09";"03";"20000096";5;14,50 €
"09";"03";"20000096";6;15,00 €
"09";"03";"20000096";7;15,50 €
"09";"03";"20000096";8;16,00 €
"09";"03";"20000096";9;16,50 €
"09";"03";"20000096";10;17,00 €
"09";"03";"20000096";11;17,50 €
"09";"03";"20000096";12;18,00 €
"09";"03";"20000097";1;13,00 €
"09";"03";"20000097";2;13,50 €
"09";"03";"20000097";3;14,00 €
"09";"03";"20000097";4;14,02 €
"09";"03";"20000097";5;14,50 €
"09";"03";"20000097";6;15,00 €
"09";"03";"20000097";7;15,50 €
"09";"03";"20000097";8;16,00 €
"09";"03";"20000097";9;16,50 €
"09";"03";"20000097";10;17,00 €
"09";"03";"20000097";11;17,50 €
"09";"03";"20000097";12;18,00 €
"09";"03";"20000098";1;13,00 €
"09";"03";"20000098";2;13,50 €
"09";"03";"20000098";3;14,00 €
"09";"03";"20000098";4;14,02 €
"09";"03";"20000098";5;14,50 €
"09";"03";"20000098";6;15,00 €
"09";"03";"20000098";7;15,50 €
"09";"03";"20000098";8;16,00 €
"09";"03";"20000098";9;16,50 €
"09";"03";"20000098";10;17,00 €
"09";"03";"20000098";11;17,50 €
"09";"03";"20000098";12;18,00 €
"18";"01";"2234A";1;25,00 €
"18";"01";"2234A";2;27,50 €
"18";"01";"2234A";3;31,90 €
"18";"01";"2255A";1;18,00 €
"18";"01";"2255A";2;19,80 €
"18";"01";"2255A";3;22,90 €
"18";"01";"2485";1;28,80 €
"18";"01";"2485";2;30,60 €
"18";"01";"2485";3;32,30 €
"18";"01";"2563A";1;50,00 €
"18";"01";"2563A";2;55,00 €
"18";"01";"2563A";3;62,10 €
"18";"01";"2680A";1;29,00 €
"18";"01";"2680A";2;31,90 €
"18";"01";"2680A";3;35,30 €
"18";"01";"2814A";1;24,00 €
"18";"01";"2814A";2;26,40 €
"18";"01";"2814A";3;30,62 €
"18";"01";"2848A";1;18,00 €
"18";"01";"2848A";2;19,40 €
"18";"01";"2848A";3;22,50 €
"18";"01";"2849A";1;16,00 €
"18";"01";"2849A";2;17,20 €
"18";"01";"2849A";3;18,20 €
"18";"01";"2850";1;24,00 €
"18";"01";"2850";2;26,40 €
"18";"01";"2850";3;30,62 €
"18";"01";"2851";1;22,00 €
"18";"01";"2851";2;24,20 €
"18";"01";"2851";3;28,07 €
"18";"01";"2926A";1;19,00 €
"18";"01";"2926A";2;20,10 €
"18";"01";"2926A";3;21,20 €
"18";"01";"2927A";1;19,00 €
"18";"01";"2927A";2;20,90 €
"18";"01";"2927A";3;24,24 €
"18";"01";"2928A";1;24,00 €
"18";"01";"2928A";2;26,40 €
"18";"01";"2928A";3;29,60 €
"18";"01";"2956";1;29,00 €
"18";"01";"2956";2;30,90 €
"18";"01";"2956";3;32,60 €
"18";"01";"2957";1;29,85 €
"18";"01";"2957";2;31,60 €
"18";"01";"2957";3;33,40 €
"18";"01";"2962";1;27,80 €
"18";"01";"2962";2;29,50 €
"18";"01";"2962";3;31,10 €
"18";"01";"2964";1;26,00 €
"18";"01";"2964";2;28,60 €
"18";"01";"2964";3;32,30 €
"18";"01";"2965";1;40,00 €
"18";"01";"2965";2;43,80 €
"18";"01";"2965";3;46,30 €
"18";"01";"2966";1;38,00 €
"18";"01";"2966";2;41,80 €
"18";"01";"2966";3;45,40 €
"18";"01";"2976A";1;23,00 €
"18";"01";"2976A";2;25,30 €
"18";"01";"2976A";3;27,30 €
"18";"01";"2979";1;44,50 €
"18";"01";"2979";2;48,95 €
"18";"01";"2979";3;53,80 €
"18";"01";"2982";1;18,00 €
"18";"01";"2982";2;19,80 €
"18";"01";"2982";3;20,90 €
"18";"01";"2983";1;34,00 €
"18";"01";"2983";2;35,00 €
"18";"01";"2983";3;36,00 €
"18";"01";"2986";1;26,00 €
"18";"01";"2986";2;28,60 €
"18";"01";"2986";3;31,10 €
"18";"01";"2998";1;26,00 €
"18";"01";"2998";2;28,60 €
"18";"01";"2998";3;30,40 €
"18";"01";"2999";1;26,00 €
"18";"01";"2999";2;28,40 €
"18";"01";"2999";3;30,00 €
"18";"01";"4162A";1;18,00 €
"18";"01";"4162A";2;19,40 €
"18";"01";"4162A";3;20,50 €
"18";"01";"4163A";1;15,60 €
"18";"01";"4163A";2;16,50 €
"18";"01";"4163A";3;17,40 €
"18";"01";"4201A";1;22,00 €
"18";"01";"4201A";2;24,20 €
"18";"01";"4201A";3;28,07 €
"18";"01";"4202";1;26,00 €
"18";"01";"4202";2;28,60 €
"18";"01";"4202";3;33,18 €
"18";"01";"4203";1;26,00 €
"18";"01";"4203";2;28,60 €
"18";"01";"4203";3;33,18 €
"18";"01";"4204";1;25,00 €
"18";"01";"4204";2;27,50 €
"18";"01";"4204";3;31,00 €
"18";"01";"4205";1;26,00 €
"18";"01";"4205";2;28,60 €
"18";"01";"4205";3;33,18 €
"18";"01";"4206A";1;27,00 €
"18";"01";"4206A";2;29,70 €
"18";"01";"4206A";3;34,45 €
"18";"01";"4207";1;23,50 €
"18";"01";"4207";2;25,85 €
"18";"01";"4207";3;31,00 €
"18";"01";"4208";1;31,80 €
"18";"01";"4208";2;34,98 €
"18";"01";"4208";3;38,10 €
"18";"01";"4209";1;26,00 €
"18";"01";"4209";2;28,60 €
"18";"01";"4209";3;33,18 €
"18";"01";"4211";1;67,00 €
"18";"01";"4211";2;73,20 €
"18";"01";"4211";3;78,20 €
"18";"01";"4212A";1;25,00 €
"18";"01";"4212A";2;27,50 €
"18";"01";"4212A";3;29,80 €
"18";"01";"4213";1;25,50 €
"18";"01";"4213";2;28,05 €
"18";"01";"4213";3;32,30 €
"18";"01";"4214";1;29,00 €
"18";"01";"4214";2;31,30 €
"18";"01";"4214";3;36,10 €
"18";"01";"4215";1;9,00 €
"18";"01";"4215";2;9,90 €
"18";"01";"4215";3;11,10 €
"18";"01";"4216";1;25,00 €
"18";"01";"4216";2;27,50 €
"18";"01";"4216";3;31,90 €
"18";"01";"4217A";1;18,50 €
"18";"01";"4217A";2;19,60 €
"18";"01";"4217A";3;20,70 €
"18";"01";"4218";1;28,00 €
"18";"01";"4218";2;30,80 €
"18";"01";"4218";3;35,73 €
"18";"01";"4219";1;28,00 €
"18";"01";"4219";2;30,80 €
"18";"01";"4219";3;35,73 €
"18";"01";"4220";1;26,00 €
"18";"01";"4220";2;28,20 €
"18";"01";"4220";3;29,80 €
"18";"01";"4221";1;28,00 €
"18";"01";"4221";2;30,80 €
"18";"01";"4221";3;35,73 €
"18";"01";"4222";1;28,00 €
"18";"01";"4222";2;30,80 €
"18";"01";"4222";3;34,90 €
"18";"01";"4223";1;28,00 €
"18";"01";"4223";2;30,80 €
"18";"01";"4223";3;35,73 €
"18";"01";"4224";1;42,00 €
"18";"01";"4224";2;46,20 €
"18";"01";"4224";3;49,70 €
"18";"01";"4225A";1;70,00 €
"18";"01";"4225A";2;74,50 €
"18";"01";"4225A";3;78,60 €
"18";"01";"4226A";1;78,00 €
"18";"01";"4226A";2;84,20 €
"18";"01";"4226A";3;88,90 €
"18";"01";"4227A";1;65,00 €
"18";"01";"4227A";2;71,50 €
"18";"01";"4227A";3;75,90 €
"18";"01";"4228A";1;78,00 €
"18";"01";"4228A";2;84,20 €
"18";"01";"4228A";3;88,90 €
"18";"01";"4233";1;32,00 €
"18";"01";"4233";2;35,20 €
"18";"01";"4233";3;40,83 €
"18";"01";"4234A";1;25,00 €
"18";"01";"4234A";2;27,30 €
"18";"01";"4234A";3;28,80 €
"18";"01";"4237";1;56,00 €
"18";"01";"4237";2;60,80 €
"18";"01";"4237";3;64,20 €
"18";"01";"4239A";1;66,00 €
"18";"01";"4239A";2;70,60 €
"18";"01";"4239A";3;74,50 €
"18";"01";"4240A";1;22,00 €
"18";"01";"4240A";2;24,20 €
"18";"01";"4240A";3;28,07 €
"18";"01";"4241";1;64,00 €
"18";"01";"4241";2;70,40 €
"18";"01";"4241";3;74,50 €
"18";"01";"4242";1;65,00 €
"18";"01";"4242";2;71,50 €
"18";"01";"4242";3;79,90 €
"18";"01";"4243A";1;32,00 €
"18";"01";"4243A";2;35,20 €
"18";"01";"4243A";3;40,83 €
"18";"01";"4244";1;58,00 €
"18";"01";"4244";2;61,60 €
"18";"01";"4244";3;65,00 €
"18";"01";"4245A";1;21,00 €
"18";"01";"4245A";2;22,70 €
"18";"01";"4245A";3;24,00 €
"18";"01";"4248";1;28,00 €
"18";"01";"4248";2;30,60 €
"18";"01";"4248";3;32,30 €
"18";"01";"4249";1;29,00 €
"18";"01";"4249";2;31,90 €
"18";"01";"4249";3;37,00 €
"18";"01";"4250";1;26,50 €
"18";"01";"4250";2;28,20 €
"18";"01";"4250";3;29,80 €
"18";"01";"4251";1;27,00 €
"18";"01";"4251";2;29,70 €
"18";"01";"4251";3;34,45 €
"18";"01";"4252";1;33,00 €
"18";"01";"4252";2;36,30 €
"18";"01";"4252";3;38,90 €
"18";"01";"4253A";1;36,00 €
"18";"01";"4253A";2;39,60 €
"18";"01";"4253A";3;45,94 €
"18";"01";"4254A";1;31,50 €
"18";"01";"4254A";2;34,65 €
"18";"01";"4254A";3;40,50 €
"18";"01";"4255A";1;36,00 €
"18";"01";"4255A";2;39,60 €
"18";"01";"4255A";3;45,50 €
"18";"01";"4256A";1;40,00 €
"18";"01";"4256A";2;44,00 €
"18";"01";"4256A";3;51,70 €
"18";"01";"4257A";1;80,00 €
"18";"01";"4257A";2;88,00 €
"18";"01";"4257A";3;95,00 €
"18";"01";"4258A";1;65,00 €
"18";"01";"4258A";2;71,50 €
"18";"01";"4258A";3;76,60 €
"18";"01";"4259A";1;108,00 €
"18";"01";"4259A";2;115,70 €
"18";"01";"4259A";3;122,10 €
"18";"01";"4260";1;30,00 €
"18";"01";"4260";2;33,00 €
"18";"01";"4260";3;34,20 €
"18";"01";"4261";1;30,00 €
"18";"01";"4261";2;33,00 €
"18";"01";"4261";3;36,80 €
"18";"01";"4262";1;30,00 €
"18";"01";"4262";2;33,00 €
"18";"01";"4262";3;36,80 €
"18";"01";"4263";1;30,00 €
"18";"01";"4263";2;33,00 €
"18";"01";"4263";3;36,80 €
"18";"01";"4264A";1;20,00 €
"18";"01";"4264A";2;21,50 €
"18";"01";"4264A";3;22,70 €
"18";"01";"4265";1;78,00 €
"18";"01";"4265";2;85,80 €
"18";"01";"4265";3;93,20 €
"18";"01";"4266";1;40,00 €
"18";"01";"4266";2;43,00 €
"18";"01";"4266";3;45,40 €
"18";"01";"4267";1;31,00 €
"18";"01";"4267";2;33,10 €
"18";"01";"4267";3;34,90 €
"18";"01";"4268";1;51,00 €
"18";"01";"4268";2;54,10 €
"18";"01";"4268";3;57,10 €
"18";"01";"4269";1;52,00 €
"18";"01";"4269";2;55,70 €
"18";"01";"4269";3;58,80 €
"18";"01";"4270";1;46,00 €
"18";"01";"4270";2;48,90 €
"18";"01";"4270";3;51,60 €
"18";"01";"4271";1;46,00 €
"18";"01";"4271";2;48,90 €
"18";"01";"4271";3;51,60 €
"18";"01";"4272";1;42,00 €
"18";"01";"4272";2;46,20 €
"18";"01";"4272";3;53,59 €
"18";"01";"4276";1;36,00 €
"18";"01";"4276";2;39,60 €
"18";"01";"4276";3;42,50 €
"18";"01";"4278";1;36,00 €
"18";"01";"4278";2;39,60 €
"18";"01";"4278";3;45,10 €
"18";"01";"4279";1;36,00 €
"18";"01";"4279";2;39,60 €
"18";"01";"4279";3;43,40 €
"18";"01";"4280";1;31,00 €
"18";"01";"4280";2;33,10 €
"18";"01";"4280";3;34,90 €
"18";"01";"4291";1;20,00 €
"18";"01";"4291";2;21,50 €
"18";"01";"4291";3;22,70 €
"18";"01";"4308A";1;23,00 €
"18";"01";"4308A";2;25,30 €
"18";"01";"4308A";3;28,80 €
"18";"04";"2234";1;25,00 €
"18";"04";"2234";2;27,50 €
"18";"04";"2234";3;31,90 €
"18";"04";"2234A";1;25,00 €
"18";"04";"2234A";2;27,50 €
"18";"04";"2234A";3;31,90 €
"18";"04";"2255";1;18,00 €
"18";"04";"2255";2;19,80 €
"18";"04";"2255";3;22,90 €
"18";"04";"2255A";1;18,00 €
"18";"04";"2255A";2;19,80 €
"18";"04";"2255A";3;22,90 €
"18";"04";"2362";1;26,00 €
"18";"04";"2362";2;28,00 €
"18";"04";"2362";3;30,00 €
"18";"04";"2390";1;19,00 €
"18";"04";"2390";2;21,00 €
"18";"04";"2390";3;23,00 €
"18";"04";"2485";1;28,80 €
"18";"04";"2485";2;30,60 €
"18";"04";"2485";3;32,30 €
"18";"04";"2563";1;46,00 €
"18";"04";"2563";2;49,00 €
"18";"04";"2563";3;52,00 €
"18";"04";"2563A";1;50,00 €
"18";"04";"2563A";2;55,00 €
"18";"04";"2563A";3;62,10 €
"18";"04";"2680";1;29,00 €
"18";"04";"2680";2;31,90 €
"18";"04";"2680";3;35,30 €
"18";"04";"2680A";1;29,00 €
"18";"04";"2680A";2;31,90 €
"18";"04";"2680A";3;35,30 €
"18";"04";"2814";1;24,00 €
"18";"04";"2814";2;26,40 €
"18";"04";"2814";3;30,62 €
"18";"04";"2814A";1;24,00 €
"18";"04";"2814A";2;26,40 €
"18";"04";"2814A";3;30,62 €
"18";"04";"2848";1;18,00 €
"18";"04";"2848";2;19,40 €
"18";"04";"2848";3;20,50 €
"18";"04";"2848A";1;18,00 €
"18";"04";"2848A";2;19,40 €
"18";"04";"2848A";3;22,50 €
"18";"04";"2849";1;16,00 €
"18";"04";"2849";2;17,20 €
"18";"04";"2849";3;18,20 €
"18";"04";"2849A";1;16,00 €
"18";"04";"2849A";2;17,20 €
"18";"04";"2849A";3;18,20 €
"18";"04";"2850";1;24,00 €
"18";"04";"2850";2;26,40 €
"18";"04";"2850";3;30,62 €
"18";"04";"2851";1;22,00 €
"18";"04";"2851";2;24,20 €
"18";"04";"2851";3;28,07 €
"18";"04";"2852";1;44,00 €
"18";"04";"2852";2;49,00 €
"18";"04";"2852";3;55,00 €
"18";"04";"2926";1;19,00 €
"18";"04";"2926";2;20,10 €
"18";"04";"2926";3;21,20 €
"18";"04";"2926A";1;19,00 €
"18";"04";"2926A";2;20,10 €
"18";"04";"2926A";3;21,20 €
"18";"04";"2927";1;19,00 €
"18";"04";"2927";2;20,90 €
"18";"04";"2927";3;24,24 €
"18";"04";"2927A";1;19,00 €
"18";"04";"2927A";2;20,90 €
"18";"04";"2927A";3;24,24 €
"18";"04";"2928";1;24,00 €
"18";"04";"2928";2;26,40 €
"18";"04";"2928";3;29,60 €
"18";"04";"2928A";1;24,00 €
"18";"04";"2928A";2;26,40 €
"18";"04";"2928A";3;29,60 €
"18";"04";"2929";1;29,00 €
"18";"04";"2929";2;32,00 €
"18";"04";"2929";3;36,00 €
"18";"04";"2951";1;22,00 €
"18";"04";"2951";2;23,00 €
"18";"04";"2951";3;24,00 €
"18";"04";"2952";1;27,00 €
"18";"04";"2952";2;29,00 €
"18";"04";"2952";3;32,00 €
"18";"04";"2954";1;31,00 €
"18";"04";"2954";2;33,00 €
"18";"04";"2954";3;35,00 €
"18";"04";"2955";1;34,00 €
"18";"04";"2955";2;35,00 €
"18";"04";"2955";3;36,00 €
"18";"04";"2956";1;29,00 €
"18";"04";"2956";2;30,90 €
"18";"04";"2956";3;32,60 €
"18";"04";"2957";1;29,85 €
"18";"04";"2957";2;31,60 €
"18";"04";"2957";3;33,40 €
"18";"04";"2958";1;34,32 €
"18";"04";"2958";2;36,85 €
"18";"04";"2958";3;38,45 €
"18";"04";"2959";1;31,00 €
"18";"04";"2959";2;34,00 €
"18";"04";"2959";3;38,00 €
"18";"04";"2961";1;31,00 €
"18";"04";"2961";2;34,00 €
"18";"04";"2961";3;38,00 €
"18";"04";"2962";1;27,80 €
"18";"04";"2962";2;29,50 €
"18";"04";"2962";3;31,10 €
"18";"04";"2963";1;44,00 €
"18";"04";"2963";2;46,00 €
"18";"04";"2963";3;52,00 €
"18";"04";"2964";1;26,00 €
"18";"04";"2964";2;28,60 €
"18";"04";"2964";3;32,30 €
"18";"04";"2965";1;40,00 €
"18";"04";"2965";2;43,80 €
"18";"04";"2965";3;46,30 €
"18";"04";"2966";1;38,00 €
"18";"04";"2966";2;41,80 €
"18";"04";"2966";3;45,40 €
"18";"04";"2976";1;23,00 €
"18";"04";"2976";2;25,30 €
"18";"04";"2976";3;27,30 €
"18";"04";"2976A";1;23,00 €
"18";"04";"2976A";2;25,30 €
"18";"04";"2976A";3;27,30 €
"18";"04";"2977";1;22,00 €
"18";"04";"2977";2;22,00 €
"18";"04";"2977";3;22,00 €
"18";"04";"2978";1;23,50 €
"18";"04";"2978";2;26,00 €
"18";"04";"2978";3;29,90 €
"18";"04";"2979";1;44,50 €
"18";"04";"2979";2;48,95 €
"18";"04";"2979";3;53,80 €
"18";"04";"2980";1;39,00 €
"18";"04";"2980";2;42,00 €
"18";"04";"2980";3;45,00 €
"18";"04";"2981";1;25,00 €
"18";"04";"2981";2;28,00 €
"18";"04";"2981";3;31,00 €
"18";"04";"2982";1;18,00 €
"18";"04";"2982";2;19,80 €
"18";"04";"2982";3;20,90 €
"18";"04";"2983";1;34,00 €
"18";"04";"2983";2;35,00 €
"18";"04";"2983";3;36,00 €
"18";"04";"2984";1;33,00 €
"18";"04";"2984";2;33,00 €
"18";"04";"2984";3;33,00 €
"18";"04";"2985";1;28,00 €
"18";"04";"2985";2;30,00 €
"18";"04";"2985";3;34,00 €
"18";"04";"2986";1;26,00 €
"18";"04";"2986";2;28,60 €
"18";"04";"2986";3;31,10 €
"18";"04";"2987";1;32,00 €
"18";"04";"2987";2;35,00 €
"18";"04";"2987";3;38,00 €
"18";"04";"2988";1;33,00 €
"18";"04";"2988";2;33,00 €
"18";"04";"2988";3;33,00 €
"18";"04";"2990";1;28,00 €
"18";"04";"2990";2;30,00 €
"18";"04";"2990";3;32,00 €
"18";"04";"2991";1;22,00 €
"18";"04";"2991";2;22,00 €
"18";"04";"2991";3;22,00 €
"18";"04";"2992";1;30,00 €
"18";"04";"2992";2;30,00 €
"18";"04";"2992";3;31,80 €
"18";"04";"2993";1;31,00 €
"18";"04";"2993";2;34,00 €
"18";"04";"2993";3;36,00 €
"18";"04";"2994";1;31,00 €
"18";"04";"2994";2;34,00 €
